Gmt time,Open,High,Low,Close,Volume
25.03.2020 21:00:00.000,66.262,66.588,64.911,66.387,390138.56010000006
26.03.2020 21:00:00.000,66.297,66.932,65.483,66.502,350641.1817000001
27.03.2020 21:00:00.000,66.502,66.502,66.502,66.502,0
28.03.2020 21:00:00.000,66.502,66.502,66.502,66.502,0
29.03.2020 21:00:00.000,66.265,66.637,65.735,66.475,315101.47670000006
30.03.2020 21:00:00.000,66.415,67.265,65.579,65.955,368696.7901
31.03.2020 21:00:00.000,65.911,66.356,64.865,65.023,290754.2812000001
01.04.2020 21:00:00.000,65.049,65.626,64.393,65.335,289571.42220000003
02.04.2020 21:00:00.000,65.340,65.612,64.833,64.977,254602.07870000007
03.04.2020 21:00:00.000,64.977,64.977,64.977,64.977,0
04.04.2020 21:00:00.000,64.977,64.977,64.977,64.977,0
05.04.2020 21:00:00.000,65.131,66.600,64.854,66.460,262496.3074
06.04.2020 21:00:00.000,66.460,67.674,66.369,67.095,313755.20119999995
07.04.2020 21:00:00.000,67.095,67.933,66.475,67.789,247154.5992
08.04.2020 21:00:00.000,67.789,68.882,67.487,68.744,244417.8716
09.04.2020 21:00:00.000,68.733,69.027,68.485,68.738,102341.65000000001
10.04.2020 21:00:00.000,68.738,68.738,68.738,68.738,0
11.04.2020 21:00:00.000,68.738,68.738,68.738,68.738,0
12.04.2020 21:00:00.000,68.787,68.971,68.334,68.770,153259.95919999998
13.04.2020 21:00:00.000,68.727,69.261,68.503,69.059,194051.51899999997
14.04.2020 21:00:00.000,69.058,69.075,67.580,67.883,225762.81100000002
15.04.2020 21:00:00.000,67.875,68.280,67.588,68.278,259798.6445
16.04.2020 21:00:00.000,68.277,68.947,68.071,68.409,243318.87739999997
17.04.2020 21:00:00.000,68.409,68.409,68.409,68.409,0
18.04.2020 21:00:00.000,68.409,68.409,68.409,68.409,0
19.04.2020 21:00:00.000,68.413,68.895,68.180,68.181,187969.50110000002
20.04.2020 21:00:00.000,68.185,68.351,67.290,67.694,206974.24120000005
21.04.2020 21:00:00.000,67.691,68.473,67.617,68.112,156849.49039999998
22.04.2020 21:00:00.000,68.133,69.008,67.748,68.525,193906.0415
23.04.2020 21:00:00.000,68.525,68.783,68.214,68.714,155314.8595
24.04.2020 21:00:00.000,68.714,68.714,68.714,68.714,0
25.04.2020 21:00:00.000,68.714,68.714,68.714,68.714,0
26.04.2020 21:00:00.000,68.633,69.380,68.577,69.329,157794.80019999997
27.04.2020 21:00:00.000,69.331,69.564,69.032,69.363,157598.1382
28.04.2020 21:00:00.000,69.363,69.941,69.281,69.918,148230.35999999996
29.04.2020 21:00:00.000,69.929,70.167,69.242,69.768,245997.85010000004
30.04.2020 21:00:00.000,69.769,69.799,68.497,68.569,157246.77000000002
01.05.2020 21:00:00.000,68.569,68.569,68.569,68.569,0
02.05.2020 21:00:00.000,68.569,68.569,68.569,68.569,0
03.05.2020 21:00:00.000,68.476,68.714,67.995,68.542,144606.19070000004
04.05.2020 21:00:00.000,68.533,68.986,68.461,68.532,142719.97819999998
05.05.2020 21:00:00.000,68.473,68.621,67.858,67.864,150317.9697
06.05.2020 21:00:00.000,67.876,69.157,67.630,69.022,158413.3601
07.05.2020 21:00:00.000,69.022,69.727,69.000,69.660,132425.0404
08.05.2020 21:00:00.000,69.660,69.660,69.660,69.660,0
09.05.2020 21:00:00.000,69.660,69.660,69.660,69.660,0
10.05.2020 21:00:00.000,69.576,70.175,69.379,69.853,139198.24000000002
11.05.2020 21:00:00.000,69.848,70.156,69.137,69.313,168716.87029999998
12.05.2020 21:00:00.000,69.313,69.761,68.890,69.084,207904.13830000002
13.05.2020 21:00:00.000,69.070,69.394,68.546,69.293,184306.88149999996
14.05.2020 21:00:00.000,69.294,69.532,68.635,68.645,166055.279
15.05.2020 21:00:00.000,68.645,68.645,68.645,68.645,0
16.05.2020 21:00:00.000,68.645,68.645,68.645,68.645,0
17.05.2020 21:00:00.000,68.740,70.073,68.653,70.025,147151.34960000002
18.05.2020 21:00:00.000,70.029,70.961,69.876,70.391,159214.6099
19.05.2020 21:00:00.000,70.390,71.032,70.269,70.930,150826.8406
20.05.2020 21:00:00.000,70.930,71.082,70.494,70.638,156714.92940000002
21.05.2020 21:00:00.000,70.642,70.795,69.938,70.308,131780.0501
22.05.2020 21:00:00.000,70.308,70.308,70.308,70.308,0
23.05.2020 21:00:00.000,70.308,70.308,70.308,70.308,0
24.05.2020 21:00:00.000,70.280,70.581,70.199,70.486,89805.52010000001
25.05.2020 21:00:00.000,70.484,71.782,70.413,71.527,150182.85809999998
26.05.2020 21:00:00.000,71.525,71.923,70.813,71.332,218847.7615
27.05.2020 21:00:00.000,71.332,71.778,71.014,71.434,189417.19980000003
28.05.2020 21:00:00.000,71.434,71.929,71.139,71.847,229900.7203
29.05.2020 21:00:00.000,71.847,71.847,71.847,71.847,0
30.05.2020 21:00:00.000,71.847,71.847,71.847,71.847,0
31.05.2020 21:00:00.000,71.689,73.192,71.609,73.130,191029.1874
01.06.2020 21:00:00.000,73.132,74.972,72.930,74.945,212394.5395
02.06.2020 21:00:00.000,74.945,75.767,74.406,75.366,250375.1604
03.06.2020 21:00:00.000,75.366,76.204,74.859,75.773,253780.32929999998
04.06.2020 21:00:00.000,75.771,76.748,75.593,76.350,822546.7911000001
05.06.2020 21:00:00.000,76.350,76.350,76.350,76.350,0
06.06.2020 21:00:00.000,76.350,76.350,76.350,76.350,0
07.06.2020 21:00:00.000,76.336,76.786,75.556,76.117,164009.40869999997
08.06.2020 21:00:00.000,76.098,76.273,74.468,74.999,207690.701
09.06.2020 21:00:00.000,74.998,75.612,74.723,74.963,225865.26789999998
10.06.2020 21:00:00.000,74.963,75.005,73.086,73.247,288019.8897
11.06.2020 21:00:00.000,73.249,74.301,72.527,73.715,306399.89009999996
12.06.2020 21:00:00.000,73.715,73.715,73.715,73.715,0
13.06.2020 21:00:00.000,73.715,73.715,73.715,73.715,0
14.06.2020 21:00:00.000,73.411,74.341,72.645,74.264,277301.49879999994
15.06.2020 21:00:00.000,74.258,75.087,73.322,73.923,262689.5786
16.06.2020 21:00:00.000,73.898,74.308,73.466,73.657,215706.79050000003
17.06.2020 21:00:00.000,73.651,73.894,72.986,73.301,204699.17979999995
18.06.2020 21:00:00.000,73.289,73.826,72.980,73.030,179076.5906
19.06.2020 21:00:00.000,73.030,73.030,73.030,73.030,0
20.06.2020 21:00:00.000,73.030,73.030,73.030,73.030,0
21.06.2020 21:00:00.000,72.722,73.989,72.714,73.852,144275.26019999996
22.06.2020 21:00:00.000,73.790,74.421,73.202,73.811,191500.41849999997
23.06.2020 21:00:00.000,73.806,74.161,73.307,73.518,189507.6873
24.06.2020 21:00:00.000,73.514,73.870,73.313,73.815,187572.48050000003
25.06.2020 21:00:00.000,73.808,73.909,73.307,73.597,150776.04050000003
26.06.2020 21:00:00.000,73.597,73.597,73.597,73.597,0
27.06.2020 21:00:00.000,73.597,73.597,73.597,73.597,0
28.06.2020 21:00:00.000,73.421,73.988,73.326,73.799,151913.97
29.06.2020 21:00:00.000,73.817,74.595,73.606,74.493,159979.2402
30.06.2020 21:00:00.000,74.506,74.701,73.917,74.306,148529.84130000003
01.07.2020 21:00:00.000,74.309,74.706,74.178,74.393,152607.57140000002
02.07.2020 21:00:00.000,74.408,74.675,74.327,74.562,93462.55049999998
03.07.2020 21:00:00.000,74.562,74.562,74.562,74.562,0
04.07.2020 21:00:00.000,74.562,74.562,74.562,74.562,0
05.07.2020 21:00:00.000,74.464,75.161,74.453,74.843,117482.6191
06.07.2020 21:00:00.000,74.854,75.062,74.561,74.682,143432.77940000003
07.07.2020 21:00:00.000,74.733,74.956,74.506,74.872,143955.8716
08.07.2020 21:00:00.000,74.865,75.061,74.566,74.645,170974.7783
09.07.2020 21:00:00.000,74.650,74.688,73.982,74.293,142707.1999
10.07.2020 21:00:00.000,74.293,74.293,74.293,74.293,0
11.07.2020 21:00:00.000,74.293,74.293,74.293,74.293,0
12.07.2020 21:00:00.000,74.292,75.007,74.190,74.456,180546.60020000002
13.07.2020 21:00:00.000,74.455,74.819,74.243,74.792,239975.78979999997
14.07.2020 21:00:00.000,74.792,75.275,74.714,74.930,196095.65039999998
15.07.2020 21:00:00.000,74.921,75.099,74.681,74.750,171542.6089
16.07.2020 21:00:00.000,74.738,74.967,74.734,74.853,115027.40979999998
17.07.2020 21:00:00.000,74.853,74.853,74.853,74.853,0
18.07.2020 21:00:00.000,74.853,74.853,74.853,74.853,0
19.07.2020 21:00:00.000,74.804,75.304,74.795,75.256,157156.20029999997
20.07.2020 21:00:00.000,75.239,76.314,75.154,76.117,240983.81949999998
21.07.2020 21:00:00.000,76.120,76.870,76.050,76.510,361296.4489000001
22.07.2020 21:00:00.000,76.524,76.709,75.774,75.846,314114.3134
23.07.2020 21:00:00.000,75.845,75.969,74.864,75.395,326345.8684
24.07.2020 21:00:00.000,75.395,75.395,75.395,75.395,0
25.07.2020 21:00:00.000,75.395,75.395,75.395,75.395,0
26.07.2020 21:00:00.000,75.123,75.423,75.006,75.332,373532.1435
27.07.2020 21:00:00.000,75.332,75.577,75.007,75.159,249194.4273
28.07.2020 21:00:00.000,75.186,75.514,75.136,75.406,170266.0406
29.07.2020 21:00:00.000,75.404,75.482,74.825,75.342,218827.83919999996
30.07.2020 21:00:00.000,75.323,75.921,75.012,75.551,301024.84119999997
31.07.2020 21:00:00.000,75.551,75.551,75.551,75.551,0
01.08.2020 21:00:00.000,75.551,75.551,75.551,75.551,0
02.08.2020 21:00:00.000,75.412,75.804,75.098,75.468,202634.48950000003
03.08.2020 21:00:00.000,75.469,75.782,75.386,75.694,179708.45020000005
04.08.2020 21:00:00.000,75.653,76.407,75.649,75.936,217085.94979999994
05.08.2020 21:00:00.000,75.909,76.437,75.662,76.364,284676.20040000003
06.08.2020 21:00:00.000,76.350,76.438,75.725,75.798,486165.9975
07.08.2020 21:00:00.000,75.798,75.798,75.798,75.798,0
08.08.2020 21:00:00.000,75.798,75.798,75.798,75.798,0
09.08.2020 21:00:00.000,75.812,76.017,75.686,75.746,149798.0496
10.08.2020 21:00:00.000,75.729,76.335,75.700,76.060,194058.8095
11.08.2020 21:00:00.000,76.040,76.714,75.860,76.563,215452.69079999998
12.08.2020 21:00:00.000,76.524,76.701,76.314,76.430,178526.8493000001
13.08.2020 21:00:00.000,76.422,76.542,76.149,76.428,158434.3484
14.08.2020 21:00:00.000,76.428,76.428,76.428,76.428,0
15.08.2020 21:00:00.000,76.428,76.428,76.428,76.428,0
16.08.2020 21:00:00.000,76.369,76.677,76.328,76.469,114404.9094
17.08.2020 21:00:00.000,76.469,76.549,76.116,76.343,201312.84130000003
18.08.2020 21:00:00.000,76.343,76.678,76.146,76.193,183528.12900000002
19.08.2020 21:00:00.000,76.193,76.313,75.609,76.088,197141.2217
20.08.2020 21:00:00.000,76.081,76.275,75.629,75.749,242732.0482
21.08.2020 21:00:00.000,75.749,75.749,75.749,75.749,0
22.08.2020 21:00:00.000,75.749,75.749,75.749,75.749,0
23.08.2020 21:00:00.000,75.798,76.149,75.601,75.901,162769.5086
24.08.2020 21:00:00.000,75.882,76.558,75.859,76.534,186496.66010000004
25.08.2020 21:00:00.000,76.532,76.768,76.427,76.654,187468.5013
26.08.2020 21:00:00.000,76.648,77.425,76.597,77.349,379012.0934
27.08.2020 21:00:00.000,77.350,77.958,77.089,77.576,467294.2367
28.08.2020 21:00:00.000,77.576,77.576,77.576,77.576,0
29.08.2020 21:00:00.000,77.576,77.576,77.576,77.576,0
30.08.2020 21:00:00.000,77.600,78.461,77.409,78.112,330173.55750000005
31.08.2020 21:00:00.000,78.112,78.360,78.007,78.103,250434.6286
01.09.2020 21:00:00.000,78.103,78.168,77.536,77.914,208068.79890000005
02.09.2020 21:00:00.000,77.907,77.935,77.065,77.225,248394.4458
03.09.2020 21:00:00.000,77.229,77.526,76.770,77.346,228609.38989999998
04.09.2020 21:00:00.000,77.346,77.346,77.346,77.346,0
05.09.2020 21:00:00.000,77.346,77.346,77.346,77.346,0
06.09.2020 21:00:00.000,77.379,77.602,77.239,77.301,109803.52999999997
07.09.2020 21:00:00.000,77.302,77.640,76.452,76.478,237386.5612
08.09.2020 21:00:00.000,76.473,77.425,76.115,77.323,179650.8307
09.09.2020 21:00:00.000,77.305,77.736,76.924,77.020,283212.82670000003
10.09.2020 21:00:00.000,77.019,77.588,76.956,77.293,163750.9994
11.09.2020 21:00:00.000,77.293,77.293,77.293,77.293,0
12.09.2020 21:00:00.000,77.293,77.293,77.293,77.293,0
13.09.2020 21:00:00.000,77.202,77.348,76.954,77.051,118039.9696
14.09.2020 21:00:00.000,77.049,77.509,76.785,76.985,146082.92879999997
15.09.2020 21:00:00.000,76.988,77.181,76.445,76.665,181191.52039999998
16.09.2020 21:00:00.000,76.661,76.786,76.102,76.582,288135.6029
17.09.2020 21:00:00.000,76.600,76.854,75.981,76.170,164960.5488
18.09.2020 21:00:00.000,76.170,76.170,76.170,76.170,0
19.09.2020 21:00:00.000,76.170,76.170,76.170,76.170,0
20.09.2020 21:00:00.000,76.156,76.391,75.266,75.587,335690.5569000001
21.09.2020 21:00:00.000,75.587,75.769,75.114,75.227,324894.17900000006
22.09.2020 21:00:00.000,75.227,75.388,74.495,74.517,255563.22059999997
23.09.2020 21:00:00.000,74.520,74.627,73.971,74.252,324353.605
24.09.2020 21:00:00.000,74.253,74.627,74.013,74.154,227746.55700000003
25.09.2020 21:00:00.000,74.154,74.154,74.154,74.154,0
26.09.2020 21:00:00.000,74.154,74.154,74.154,74.154,0
27.09.2020 21:00:00.000,74.144,74.645,74.112,74.570,142388.29020000002
28.09.2020 21:00:00.000,74.570,75.428,74.570,75.303,150960.07009999998
29.09.2020 21:00:00.000,75.330,75.703,74.872,75.530,194601.09060000005
30.09.2020 21:00:00.000,75.531,76.052,75.437,75.797,179292.60139999999
01.10.2020 21:00:00.000,75.794,75.874,74.929,75.358,199209.7485
02.10.2020 21:00:00.000,75.358,75.358,75.358,75.358,0
03.10.2020 21:00:00.000,75.358,75.358,75.358,75.358,0
04.10.2020 21:00:00.000,75.455,76.037,75.392,75.885,120103.21019999999
05.10.2020 21:00:00.000,75.893,76.164,75.000,75.012,163525.46000000002
06.10.2020 21:00:00.000,75.007,75.754,74.939,75.631,140210.1404
07.10.2020 21:00:00.000,75.623,76.003,75.523,75.977,114769.39890000001
08.10.2020 21:00:00.000,75.977,76.520,75.874,76.406,129359.2492
09.10.2020 21:00:00.000,76.406,76.406,76.406,76.406,0
10.10.2020 21:00:00.000,76.406,76.406,76.406,76.406,0
11.10.2020 21:00:00.000,76.346,76.511,75.869,75.923,113907.32879999999
12.10.2020 21:00:00.000,75.923,75.957,75.440,75.513,162964.0697
13.10.2020 21:00:00.000,75.512,75.718,75.192,75.321,152068.92999999993
14.10.2020 21:00:00.000,75.313,75.372,74.255,74.787,175291.9801
15.10.2020 21:00:00.000,74.787,74.823,74.392,74.578,146753.5603
16.10.2020 21:00:00.000,74.578,74.578,74.578,74.578,0
17.10.2020 21:00:00.000,74.578,74.578,74.578,74.578,0
18.10.2020 21:00:00.000,74.566,74.949,74.406,74.494,117141.00950000001
19.10.2020 21:00:00.000,74.481,74.612,74.201,74.352,137059.2489
20.10.2020 21:00:00.000,74.352,74.611,74.202,74.420,163992.50120000003
21.10.2020 21:00:00.000,74.431,74.673,74.186,74.636,141730.72060000003
22.10.2020 21:00:00.000,74.636,74.924,74.370,74.702,140624.9299
23.10.2020 21:00:00.000,74.702,74.702,74.702,74.702,0
24.10.2020 21:00:00.000,74.702,74.702,74.702,74.702,0
25.10.2020 21:00:00.000,74.657,74.943,74.501,74.671,152140.0595
26.10.2020 21:00:00.000,74.671,74.784,74.429,74.430,128843.98989999999
27.10.2020 21:00:00.000,74.425,74.630,73.390,73.459,188104.80130000002
28.10.2020 21:00:00.000,73.478,73.852,73.135,73.515,185248.5906
29.10.2020 21:00:00.000,73.517,73.920,73.143,73.521,211154.7514
30.10.2020 21:00:00.000,73.521,73.521,73.521,73.521,0
31.10.2020 21:00:00.000,73.521,73.521,73.521,73.521,0
01.11.2020 22:00:00.000,73.424,73.958,73.180,73.878,138730.9711
02.11.2020 22:00:00.000,73.880,75.015,73.609,74.819,155868.02
03.11.2020 22:00:00.000,74.818,75.475,74.073,74.991,315362.8916999999
04.11.2020 22:00:00.000,74.989,75.461,74.561,75.373,222889.35030000002
05.11.2020 22:00:00.000,75.373,75.377,74.900,74.966,208270.55719999995
06.11.2020 22:00:00.000,74.966,74.966,74.966,74.966,0
07.11.2020 22:00:00.000,74.966,74.966,74.966,74.966,0
08.11.2020 22:00:00.000,75.198,77.038,75.082,76.707,262226.47040000005
09.11.2020 22:00:00.000,76.711,76.825,76.244,76.672,229936.5207
10.11.2020 22:00:00.000,76.674,77.098,76.506,76.755,152942.25890000004
11.11.2020 22:00:00.000,76.753,76.823,75.917,76.016,158438.58920000002
12.11.2020 22:00:00.000,76.014,76.302,75.758,76.008,131998.4313
13.11.2020 22:00:00.000,76.008,76.008,76.008,76.008,0
14.11.2020 22:00:00.000,76.008,76.008,76.008,76.008,0
15.11.2020 22:00:00.000,76.123,76.771,76.010,76.530,152657.1394
16.11.2020 22:00:00.000,76.541,76.572,75.895,76.052,132181.50029999999
17.11.2020 22:00:00.000,76.036,76.158,75.695,75.839,149951.04069999998
18.11.2020 22:00:00.000,75.827,75.875,75.404,75.565,157076.83039999998
19.11.2020 22:00:00.000,75.551,75.975,75.405,75.782,129122.68029999999
20.11.2020 22:00:00.000,75.782,75.782,75.782,75.782,0
21.11.2020 22:00:00.000,75.782,75.782,75.782,75.782,0
22.11.2020 22:00:00.000,75.757,76.216,75.748,76.105,136223.0008
23.11.2020 22:00:00.000,76.134,76.933,76.078,76.878,152757.94970000003
24.11.2020 22:00:00.000,76.873,77.042,76.454,76.877,139805.2203
25.11.2020 22:00:00.000,76.881,76.931,76.662,76.714,90901.94900000001
26.11.2020 22:00:00.000,76.689,76.952,76.496,76.814,104260.0201
27.11.2020 22:00:00.000,76.814,76.814,76.814,76.814,0
28.11.2020 22:00:00.000,76.814,76.814,76.814,76.814,0
29.11.2020 22:00:00.000,76.838,77.112,76.581,76.586,154533.2104
30.11.2020 22:00:00.000,76.579,76.976,76.569,76.876,135973.4097
01.12.2020 22:00:00.000,76.887,77.478,76.831,77.430,148706.57959999997
02.12.2020 22:00:00.000,77.431,77.562,77.162,77.201,133761.0095
03.12.2020 22:00:00.000,77.214,77.501,77.020,77.302,144486.5389
04.12.2020 22:00:00.000,77.302,77.302,77.302,77.302,0
05.12.2020 22:00:00.000,77.302,77.302,77.302,77.302,0
06.12.2020 22:00:00.000,77.332,77.502,76.900,77.194,135243.02000000002
07.12.2020 22:00:00.000,77.196,77.369,77.064,77.177,138884.9108
08.12.2020 22:00:00.000,77.177,77.943,77.110,77.590,129932.6998
09.12.2020 22:00:00.000,77.583,78.582,77.385,78.529,158179.58000000002
10.12.2020 22:00:00.000,78.530,78.780,78.191,78.330,134506.48930000004
11.12.2020 22:00:00.000,78.330,78.330,78.330,78.330,0
12.12.2020 22:00:00.000,78.330,78.330,78.330,78.330,0
13.12.2020 22:00:00.000,78.517,78.704,78.275,78.355,141548.44090000002
14.12.2020 22:00:00.000,78.354,78.543,78.145,78.345,117711.2008
15.12.2020 22:00:00.000,78.346,78.431,78.124,78.376,134971.3199
16.12.2020 22:00:00.000,78.398,78.821,78.286,78.547,123181.1698
17.12.2020 22:00:00.000,78.550,78.824,78.437,78.692,125031.01120000001
18.12.2020 22:00:00.000,78.692,78.692,78.692,78.692,0
19.12.2020 22:00:00.000,78.692,78.692,78.692,78.692,0
20.12.2020 22:00:00.000,78.513,78.639,77.492,78.344,202448.49970000004
21.12.2020 22:00:00.000,78.346,78.419,77.849,77.941,207369.38739999998
22.12.2020 22:00:00.000,77.933,78.584,77.898,78.405,132979.52089999997
23.12.2020 22:00:00.000,78.422,78.844,78.362,78.622,107284.25020000001
24.12.2020 22:00:00.000,78.641,78.776,78.420,78.684,3558.8500000000004
25.12.2020 22:00:00.000,78.684,78.684,78.684,78.684,0
26.12.2020 22:00:00.000,78.684,78.684,78.684,78.684,0
27.12.2020 22:00:00.000,78.670,78.881,78.477,78.637,112855.6099
28.12.2020 22:00:00.000,78.642,78.956,78.591,78.753,186341.5314
29.12.2020 22:00:00.000,78.776,79.397,78.711,79.298,107501.64070000002
30.12.2020 22:00:00.000,79.273,79.790,79.206,79.384,111437.50920000001
31.12.2020 22:00:00.000,79.384,79.384,79.384,79.384,0
01.01.2021 22:00:00.000,79.384,79.384,79.384,79.384,0
02.01.2021 22:00:00.000,79.384,79.384,79.384,79.384,0
03.01.2021 22:00:00.000,79.418,79.681,78.849,79.008,191215.47090000001
04.01.2021 22:00:00.000,79.005,79.836,78.953,79.699,183384.91110000003
05.01.2021 22:00:00.000,79.703,80.512,79.530,80.362,263960.6884
06.01.2021 22:00:00.000,80.366,80.684,80.162,80.610,196047.6201
07.01.2021 22:00:00.000,80.604,80.926,80.382,80.706,240737.71039999998
08.01.2021 22:00:00.000,80.706,80.706,80.706,80.706,0
09.01.2021 22:00:00.000,80.706,80.706,80.706,80.706,0
10.01.2021 22:00:00.000,80.561,80.686,79.994,80.234,185381.05169999998
11.01.2021 22:00:00.000,80.232,80.690,80.170,80.631,169870.60910000003
12.01.2021 22:00:00.000,80.629,80.720,80.265,80.313,162240.25879999995
13.01.2021 22:00:00.000,80.331,80.852,80.292,80.735,177443.80990000002
14.01.2021 22:00:00.000,80.737,80.788,79.718,79.960,180430.50879999998
